Date,Price,Open,High,Low,Volume
18/04/2005,228.94,234.12,234.12,227.90,1130000000
15/04/2005,237.14,238.51,238.51,236.57,663960000
14/04/2005,240.22,241.84,241.84,239.32,581090000
13/04/2005,242.02,241.31,243.04,240.56,888250000
12/04/2005,240.99,239.56,240.99,238.30,664520000
11/04/2005,239.96,240.53,240.64,238.15,590570000
08/04/2005,241.12,242.29,242.51,240.23,827670000
07/04/2005,241.83,240.45,242.07,240.03,1050000000
06/04/2005,239.95,238.69,239.95,238.23,615930000
05/04/2005,238.57,239.74,240.29,237.12,819510000
04/04/2005,239.42,238.18,239.42,237.10,609650000
01/04/2005,237.66,234.22,237.94,234.16,1100000000
31/03/2005,233.85,233.07,233.93,230.75,1530000000
30/03/2005,229.94,228.91,234.94,227.90,1960000000
29/03/2005,231.20,235.56,235.68,227.58,2210000000
28/03/2005,237.53,239.58,241.83,236.88,1280000000
24/03/2005,240.42,245.55,245.55,239.06,1750000000
23/03/2005,246.97,248.49,248.57,246.49,1760000000
22/03/2005,249.70,250.23,250.59,246.56,2090000000
21/03/2005,249.36,249.13,250.35,248.22,2600000000
18/03/2005,248.53,246.22,248.53,245.94,2580000000
17/03/2005,245.92,246.33,246.90,244.25,3000000000
16/03/2005,246.55,243.50,246.76,243.40,2160000000
15/03/2005,241.94,242.77,243.20,240.09,1490000000
14/03/2005,242.73,242.01,243.24,238.25,1320000000
10/03/2005,239.18,240.46,240.50,238.09,1540000000
09/03/2005,241.80,241.78,241.86,240.55,1130000000
08/03/2005,241.53,239.57,242.61,239.34,1140000000
07/03/2005,239.57,239.12,239.83,237.76,1120000000
04/03/2005,238.60,236.83,239.40,236.77,1210000000
03/03/2005,236.47,234.16,237.15,234.16,1010000000
02/03/2005,234.15,237.54,237.60,233.43,915440000
01/03/2005,237.45,233.12,238.40,233.12,1380000000
28/02/2005,233.07,234.79,234.79,231.14,958350000
25/02/2005,235.15,240.13,240.49,234.61,931050000
24/02/2005,239.70,240.14,241.41,238.10,759500000
23/02/2005,239.79,237.72,241.41,237.11,1370000000
22/02/2005,239.08,237.87,239.25,237.23,1100000000
21/02/2005,237.71,238.12,238.85,236.52,1560000000
18/02/2005,237.79,235.60,237.79,234.84,1050000000
17/02/2005,235.72,234.00,237.08,234.00,2580000000
16/02/2005,233.47,232.14,233.55,232.14,1320000000
15/02/2005,232.00,228.31,232.29,228.14,1330000000
14/02/2005,227.80,227.31,228.97,227.31,1020000000
11/02/2005,226.40,224.59,226.40,224.55,474360000
08/02/2005,224.37,225.34,225.59,223.81,1070000000
07/02/2005,225.74,228.20,228.56,224.72,619700000
04/02/2005,227.76,227.48,229.07,226.74,632170000
03/02/2005,228.31,230.01,230.01,225.31,1060000000
02/02/2005,229.35,228.57,230.74,228.57,1410000000
01/02/2005,228.41,227.94,228.81,227.56,1180000000
31/01/2005,227.73,227.92,228.12,226.61,1120000000
28/01/2005,228.25,228.01,229.23,227.05,1020000000
27/01/2005,227.55,225.83,229.05,225.83,2010000000
26/01/2005,226.12,223.75,226.12,223.75,1220000000
25/01/2005,223.22,224.13,224.63,222.40,526550000
24/01/2005,224.74,225.61,225.69,223.76,669810000
20/01/2005,226.44,225.79,226.88,225.12,1290000000
19/01/2005,225.15,223.07,225.29,223.07,2120000000
18/01/2005,222.73,224.16,224.28,221.35,658690000
17/01/2005,224.17,224.25,225.87,223.76,1190000000
14/01/2005,223.34,222.91,224.81,222.61,928930000
13/01/2005,223.08,220.57,223.56,220.57,1340000000
12/01/2005,220.16,220.11,221.42,219.33,801090000
11/01/2005,220.92,222.02,222.02,219.78,699050000
10/01/2005,222.84,225.72,225.72,221.39,1360000000
07/01/2005,227.30,226.90,228.16,225.98,1500000000
06/01/2005,225.47,221.50,225.79,221.50,1340000000
05/01/2005,221.52,221.82,223.77,221.33,1530000000
04/01/2005,222.50,219.01,222.83,219.01,923200000
03/01/2005,218.57,217.19,218.57,216.80,247620000
30/12/2004,217.10,218.19,218.81,216.24,475070000
29/12/2004,218.52,218.94,219.10,216.68,876900000
28/12/2004,218.24,217.29,218.47,215.97,359210000
27/12/2004,216.91,214.42,216.97,214.40,515940000
23/12/2004,214.82,215.09,215.38,213.86,459230000
22/12/2004,215.04,214.54,215.16,214.05,561790000
21/12/2004,213.26,212.33,213.26,211.28,323530000
20/12/2004,212.71,213.55,213.55,211.23,778920000
17/12/2004,213.62,211.00,213.62,211.00,488340000
16/12/2004,210.00,206.01,210.00,206.01,413240000
15/12/2004,205.36,200.42,205.36,200.38,705940000
14/12/2004,200.62,204.46,204.78,198.09,792410000
13/12/2004,204.44,206.29,206.92,203.12,467340000
10/12/2004,206.48,207.52,207.52,204.04,889260000
09/12/2004,211.25,213.71,213.71,209.33,826040000
08/12/2004,214.88,215.49,217.39,213.54,1490000000
07/12/2004,215.65,215.01,216.04,212.76,545840000
06/12/2004,214.75,214.28,214.93,213.02,522150000
03/12/2004,214.27,218.78,219.06,213.23,969440000
02/12/2004,217.88,218.16,219.49,216.35,2250000000
01/12/2004,215.26,213.77,215.26,212.88,1040000000
30/11/2004,214.00,210.04,214.00,210.04,833600000
29/11/2004,210.10,210.32,210.32,208.99,990180000
26/11/2004,210.02,208.54,210.02,208.23,918410000
25/11/2004,208.66,209.57,209.57,206.91,832510000
24/11/2004,210.56,209.64,212.08,208.18,1540000000
23/11/2004,209.20,205.75,209.35,205.75,1150000000
22/11/2004,205.73,205.06,205.83,204.74,564560000
12/11/2004,204.26,203.23,205.29,202.94,999950000
11/11/2004,202.31,200.86,202.52,200.66,585680000
10/11/2004,200.80,197.51,201.36,197.51,1280000000
09/11/2004,197.35,194.87,197.35,194.72,470740000
08/11/2004,194.47,193.37,194.47,192.21,322140000
05/11/2004,195.04,194.49,195.04,192.87,489680000
04/11/2004,192.64,194.43,194.77,191.48,722300000
03/11/2004,193.84,192.58,194.29,191.32,785560000
02/11/2004,191.99,187.70,193.33,187.70,1060000000
01/11/2004,187.71,187.11,187.86,186.48,338300000
29/10/2004,187.09,186.55,187.21,186.06,983530000
28/10/2004,187.44,185.67,187.44,184.18,680220000
27/10/2004,183.93,182.99,184.56,182.82,342320000
26/10/2004,182.51,183.44,183.83,181.48,498950000
25/10/2004,183.75,183.65,184.54,182.47,508070000
22/10/2004,184.83,181.14,184.83,180.54,659690000
21/10/2004,180.89,182.92,182.96,178.66,796820000
20/10/2004,182.80,185.56,185.56,181.25,959240000
19/10/2004,185.94,185.91,186.27,184.68,639480000
18/10/2004,185.27,185.21,185.48,184.17,797610000
15/10/2004,185.47,184.78,185.47,184.01,603190000
14/10/2004,185.72,186.23,186.85,184.88,603190000
13/10/2004,187.27,184.53,187.27,183.76,717760000
12/10/2004,184.60,186.84,187.35,183.73,1070000000
11/10/2004,186.87,185.51,187.70,185.51,737480000
08/10/2004,185.17,184.09,185.17,182.95,613620000
07/10/2004,184.51,185.43,185.43,182.87,802140000
06/10/2004,186.14,186.86,186.88,184.26,762980000
05/10/2004,187.61,186.31,187.61,185.18,980040000
04/10/2004,186.36,183.46,186.36,183.46,1060000000
01/10/2004,181.52,177.47,181.52,177.47,926130000
30/09/2004,177.28,176.66,178.01,176.41,374800000
29/09/2004,176.12,176.28,176.46,174.52,466760000
28/09/2004,176.13,176.41,176.84,175.24,836420000
27/09/2004,177.12,177.94,178.62,176.19,661790000
24/09/2004,178.02,177.05,178.02,176.25,372000000
23/09/2004,177.15,176.70,178.24,176.20,1270000000
22/09/2004,178.59,179.79,179.91,177.57,714680000
21/09/2004,179.81,181.30,181.76,177.95,1110000000
17/09/2004,177.70,177.55,177.82,174.96,418120000
16/09/2004,177.59,176.72,177.59,176.09,335310000
15/09/2004,177.94,175.47,179.58,175.47,1420000000
14/09/2004,176.48,174.52,177.34,174.52,1150000000
10/09/2004,172.68,169.03,172.68,168.46,1110000000
09/09/2004,169.00,171.52,171.80,163.70,2800000000
08/09/2004,171.51,170.34,171.51,169.72,535740000
07/09/2004,170.51,170.56,170.77,169.29,385690000
06/09/2004,170.78,170.79,170.79,169.42,258550000
03/09/2004,171.34,169.70,171.34,168.69,787630000
02/09/2004,170.07,169.30,170.07,167.32,910430000
01/09/2004,169.09,164.17,169.09,164.17,1240000000
31/08/2004,163.70,163.30,163.77,162.42,726350000
30/08/2004,162.89,160.94,162.89,160.64,262570000
27/08/2004,161.46,158.60,161.46,158.60,328180000
26/08/2004,158.81,158.43,158.85,157.39,222990000
25/08/2004,158.36,159.84,159.84,157.62,257600000
24/08/2004,160.27,160.87,160.87,158.57,745390000
23/08/2004,162.76,163.31,163.33,161.66,243550000
20/08/2004,163.05,164.00,164.00,162.44,129640000
19/08/2004,164.08,164.31,164.40,163.59,193700000
18/08/2004,164.07,163.81,164.53,163.16,359920000
16/08/2004,163.49,164.00,164.14,162.53,186140000
13/08/2004,164.53,163.78,164.89,163.78,472630000
12/08/2004,164.83,165.39,165.39,164.10,1030000000
11/08/2004,165.75,163.76,165.75,163.76,239620000
10/08/2004,163.18,163.26,163.44,162.63,219430000
09/08/2004,163.21,162.75,163.21,161.94,194590000
06/08/2004,163.90,165.04,165.04,163.03,484430000
05/08/2004,165.88,165.06,165.88,164.54,438650000
04/08/2004,165.18,164.17,165.18,163.90,793570000
03/08/2004,164.98,163.59,164.98,163.55,303040000
02/08/2004,163.16,164.56,164.72,162.70,101080000
30/07/2004,165.11,166.58,167.11,164.84,278870000
29/07/2004,166.36,166.37,166.56,164.87,701580000
28/07/2004,166.30,166.72,166.91,165.45,208370000
27/07/2004,166.49,166.52,167.26,165.34,349100000
26/07/2004,167.27,167.36,167.36,164.31,491420000
23/07/2004,168.38,167.68,168.38,166.73,882730000
22/07/2004,167.81,166.09,167.81,165.77,205940000
21/07/2004,167.72,167.40,168.12,166.62,302640000
20/07/2004,166.86,165.78,167.02,165.44,461690000
19/07/2004,166.45,166.31,166.57,164.93,490010000
16/07/2004,166.49,163.01,166.49,163.01,471850000
15/07/2004,163.51,163.01,164.00,161.42,132430000
14/07/2004,163.22,165.15,165.34,161.59,295460000
13/07/2004,166.06,165.36,166.52,164.56,197960000
12/07/2004,166.18,168.21,168.42,165.27,331640000
09/07/2004,167.66,166.66,167.66,165.61,223940000
08/07/2004,167.24,170.45,170.71,166.77,398520000
07/07/2004,170.34,167.76,170.50,167.03,659400000
06/07/2004,169.41,167.00,169.82,167.00,914640000
05/07/2004,163.69,159.30,163.69,159.17,5.1172E+11
02/07/2004,163.69,159.30,163.69,159.17,511720000
01/07/2004,159.68,159.42,159.68,158.49,296730000
30/06/2004,160.31,158.53,160.94,158.44,611270000
29/06/2004,158.10,157.22,158.10,156.46,435820000
28/06/2004,157.84,157.62,158.01,155.86,239150000
25/06/2004,158.09,155.00,158.09,154.97,217760000
24/06/2004,155.35,153.86,155.35,152.85,673110000
23/06/2004,152.72,150.38,152.72,150.38,395260000
22/06/2004,150.11,149.34,150.11,148.57,144790000
21/06/2004,149.67,150.96,151.13,148.92,92520000
18/06/2004,150.27,151.02,151.16,149.32,98740000
17/06/2004,151.70,152.79,152.79,150.50,150670000
16/06/2004,153.12,153.80,153.97,152.34,158920000
15/06/2004,152.79,150.02,152.82,149.10,195050000
14/06/2004,150.14,151.53,151.53,149.11,176600000
11/06/2004,151.57,152.13,152.13,150.87,119330000
10/06/2004,152.29,152.69,153.05,151.15,141940000
09/06/2004,153.46,152.79,153.82,152.58,207960000
08/06/2004,152.69,153.65,153.65,152.31,225730000
07/06/2004,152.13,153.38,153.88,151.18,291370000
04/06/2004,151.97,153.38,153.38,149.59,429550000
02/06/2004,156.55,158.13,158.13,154.60,585330000
01/06/2004,158.58,158.88,158.88,157.82,163390000
31/05/2004,159.10,159.03,159.10,156.96,245440000
28/05/2004,159.42,158.79,159.88,158.43,750210000
27/05/2004,158.11,156.53,158.11,156.53,254150000
26/05/2004,155.34,157.35,157.60,154.98,415340000
25/05/2004,155.34,157.84,157.84,152.91,587960000
24/05/2004,158.95,157.77,159.38,157.77,282720000
21/05/2004,157.28,154.93,158.75,154.59,549720000
19/05/2004,153.06,147.54,153.06,147.54,746100000
18/05/2004,145.29,143.98,146.34,142.46,983280000
17/05/2004,142.71,155.52,155.52,142.35,1050000000
14/05/2004,156.24,159.43,159.49,155.07,285520000
13/05/2004,159.63,159.75,162.12,158.64,546140000
12/05/2004,161.11,156.71,161.73,156.71,1210000000
11/05/2004,155.07,150.61,155.16,150.60,867100000
10/05/2004,153.24,158.53,158.53,152.31,739570000
07/05/2004,161.11,161.40,162.31,160.10,608890000
06/05/2004,162.22,165.11,165.11,161.91,431020000
05/05/2004,165.29,170.75,170.99,165.02,741960000
04/05/2004,170.14,171.25,171.53,169.39,291840000
30/04/2004,170.65,173.92,173.92,168.50,741390000
29/04/2004,175.11,178.21,178.21,173.79,269190000
28/04/2004,179.49,179.53,180.03,178.38,211960000
27/04/2004,179.47,179.08,179.55,178.40,181140000
26/04/2004,178.52,178.22,179.00,177.22,226230000
23/04/2004,178.74,176.45,178.74,176.45,245010000
22/04/2004,175.59,177.47,177.47,175.34,672920000
21/04/2004,178.24,177.08,181.69,176.58,991550000
20/04/2004,177.24,170.60,177.24,170.60,616650000
19/04/2004,170.44,168.93,170.44,168.60,304380000
16/04/2004,168.92,169.00,169.33,168.11,355240000
15/04/2004,168.65,168.99,169.14,167.73,370670000
14/04/2004,170.21,168.65,170.21,168.26,590170000
13/04/2004,168.80,168.30,169.43,168.10,382040000
12/04/2004,167.72,170.13,170.23,166.49,374930000
08/04/2004,170.39,169.02,171.12,168.37,496600000
07/04/2004,169.00,167.57,169.78,167.40,402460000
06/04/2004,167.51,165.00,167.78,164.94,1220000000
02/04/2004,163.42,161.31,163.42,161.31,506180000
01/04/2004,160.71,160.14,160.71,158.87,380940000
31/03/2004,159.88,159.79,160.40,157.99,269150000
30/03/2004,159.02,156.49,159.02,156.49,191960000
29/03/2004,156.05,155.39,156.69,154.77,93020000
26/03/2004,155.16,158.92,159.43,154.00,786860000
25/03/2004,158.22,161.11,161.32,156.70,226560000
24/03/2004,160.95,160.24,160.95,159.93,748780000
23/03/2004,160.24,159.91,160.24,157.32,256270000
19/03/2004,161.77,158.72,161.77,158.60,204120000
18/03/2004,158.83,158.06,159.64,157.91,406760000
17/03/2004,158.00,154.33,158.00,154.33,678000000
16/03/2004,154.30,155.43,155.43,150.94,672210000
15/03/2004,156.10,160.09,160.49,155.69,437720000
12/03/2004,159.84,157.82,159.84,155.31,639030000
11/03/2004,159.30,164.13,164.13,158.49,755580000
10/03/2004,164.32,166.75,166.78,162.59,380860000
09/03/2004,166.89,166.28,167.78,165.75,591660000
08/03/2004,167.66,169.15,169.15,167.05,874570000
05/03/2004,169.01,167.64,169.45,167.37,1200000000
04/03/2004,167.41,168.46,169.31,166.87,1090000000
03/03/2004,168.14,169.94,170.09,168.14,851660000
02/03/2004,169.62,164.96,169.72,164.96,1550000000
01/03/2004,164.45,165.26,165.36,162.27,1570000000
27/02/2004,165.32,168.41,168.41,164.17,1410000000
26/02/2004,168.41,168.53,169.06,167.57,1980000000
25/02/2004,168.53,169.44,169.73,167.89,1380000000
24/02/2004,169.60,172.86,172.89,169.17,1410000000
20/02/2004,172.73,172.01,173.36,171.73,3480000000
19/02/2004,171.58,171.47,172.00,170.59,765550000
18/02/2004,171.47,169.61,171.89,169.61,1810000000
17/02/2004,169.51,169.75,170.00,168.42,1520000000
16/02/2004,169.69,168.95,169.69,167.68,1470000000
13/02/2004,168.95,167.62,168.95,167.44,396830000
12/02/2004,167.48,168.09,169.16,166.22,1660000000
11/02/2004,168.02,167.17,168.97,167.07,676640000
10/02/2004,167.05,166.96,167.96,166.77,404420000
09/02/2004,166.71,165.13,166.72,165.13,825320000
06/02/2004,164.44,160.11,164.58,160.11,773930000
05/02/2004,160.00,158.50,160.00,157.63,204940000
04/02/2004,157.94,159.34,160.24,157.68,726780000
03/02/2004,158.74,163.56,163.56,157.71,330890000
30/01/2004,164.65,166.83,166.83,162.80,167730000
29/01/2004,167.06,167.53,167.84,165.91,341880000
28/01/2004,167.96,169.32,170.45,167.67,237020000
27/01/2004,169.39,171.77,171.91,167.51,456420000
26/01/2004,171.77,171.12,171.77,169.30,258000000
23/01/2004,171.84,170.28,171.86,170.28,304210000
21/01/2004,170.28,169.42,170.92,169.32,459980000
20/01/2004,169.42,168.27,169.42,168.12,428150000
19/01/2004,168.24,169.01,170.44,167.06,279950000
16/01/2004,169.01,167.69,169.44,167.65,388950000
15/01/2004,167.71,166.77,168.48,166.77,533920000
14/01/2004,166.82,164.36,166.92,163.82,329220000
13/01/2004,164.33,163.71,164.84,163.25,331000000
12/01/2004,163.17,165.40,165.40,162.52,455410000
09/01/2004,166.04,162.67,167.52,162.67,881950000
08/01/2004,161.94,157.26,161.94,157.26,401050000
07/01/2004,157.26,161.30,161.30,156.74,195770000
06/01/2004,161.33,162.00,165.00,159.71,382440000
05/01/2004,161.02,155.50,161.27,155.50,479660000
02/01/2004,155.50,151.74,155.50,151.30,177610000
30/12/2003,151.90,152.81,154.58,151.09,278300000
29/12/2003,152.17,148.28,152.17,148.28,186590000
23/12/2003,148.28,147.10,148.28,147.10,257390000
22/12/2003,147.10,147.21,147.36,146.31,190230000
19/12/2003,147.17,145.74,147.17,145.74,253170000
18/12/2003,145.57,143.97,145.57,143.97,241190000
17/12/2003,143.97,144.06,144.72,143.52,153730000
16/12/2003,144.18,144.50,144.50,143.34,110160000
15/12/2003,144.77,144.05,144.81,143.00,170080000
12/12/2003,143.86,143.24,144.25,143.00,250350000
11/12/2003,142.91,141.41,142.99,141.06,286020000
10/12/2003,141.52,141.62,141.86,140.89,175070000
09/12/2003,141.64,142.39,142.75,141.03,235110000
08/12/2003,142.41,139.12,142.45,138.88,321310000
05/12/2003,139.82,141.00,141.59,139.80,197400000
04/12/2003,141.17,142.12,142.12,140.76,273450000
03/12/2003,142.12,139.23,142.12,139.08,388950000
02/12/2003,139.43,139.27,140.45,138.63,163170000
01/12/2003,139.06,135.78,139.33,135.78,242940000
21/11/2003,135.77,133.29,136.19,132.75,216810000
20/11/2003,133.30,132.51,133.40,132.15,191420000
19/11/2003,132.51,132.61,132.97,131.91,150220000
18/11/2003,133.25,133.79,133.79,132.38,157710000
17/11/2003,133.89,133.94,133.94,132.44,126910000
14/11/2003,133.94,135.32,135.32,133.82,143460000
13/11/2003,135.39,137.35,137.35,134.74,125970000
12/11/2003,136.81,136.10,137.61,136.10,149420000
11/11/2003,136.22,135.79,136.22,133.58,209590000
10/11/2003,136.80,138.60,138.66,136.16,147610000
07/11/2003,138.67,139.55,139.79,137.53,133270000
06/11/2003,140.23,141.05,142.36,139.94,276390000
05/11/2003,140.41,138.18,141.03,138.18,263340000
04/11/2003,138.18,135.81,138.18,135.81,264200000
03/11/2003,135.80,137.31,137.31,134.07,213480000
31/10/2003,137.71,138.53,139.68,137.42,309370000
30/10/2003,138.54,138.12,138.54,137.48,189780000
29/10/2003,138.12,138.47,139.29,136.50,307470000
28/10/2003,138.47,139.15,140.64,137.74,478350000
27/10/2003,138.50,139.89,139.89,137.59,200890000
24/10/2003,139.92,139.47,139.92,138.33,202710000
23/10/2003,139.20,142.15,142.15,138.13,477580000
22/10/2003,143.08,143.27,144.00,142.25,349780000
21/10/2003,142.99,144.24,145.40,142.33,543570000
20/10/2003,144.09,143.43,144.57,143.38,289290000
17/10/2003,143.34,143.39,144.11,142.81,354190000
16/10/2003,143.33,143.21,144.54,142.72,593370000
15/10/2003,143.21,143.23,143.35,142.35,593370000
14/10/2003,142.89,142.79,143.93,142.74,510130000
13/10/2003,142.73,142.91,143.42,141.37,271730000
10/10/2003,142.72,142.29,144.60,142.09,505400000
09/10/2003,141.63,138.74,141.63,138.74,519500000
08/10/2003,138.74,136.80,139.09,136.79,518930000
07/10/2003,136.56,136.31,136.56,135.24,367040000
06/10/2003,136.25,137.79,138.21,135.20,265500000
03/10/2003,137.86,137.50,138.13,136.87,370940000
02/10/2003,137.55,134.76,138.98,134.76,290790000
01/10/2003,134.02,132.02,134.66,132.02,183830000
30/09/2003,132.03,132.09,133.19,132.02,187900000
29/09/2003,132.09,132.04,132.12,130.84,176510000
26/09/2003,132.39,133.05,133.05,131.64,261800000
25/09/2003,133.35,132.65,134.08,132.00,403450000
24/09/2003,133.81,129.06,133.81,129.06,240170000
23/09/2003,129.06,127.56,129.06,126.61,164630000
19/09/2003,127.88,127.46,127.94,127.45,152690000
18/09/2003,127.40,128.19,128.22,126.89,185010000
17/09/2003,128.20,127.52,129.33,127.52,610170000
16/09/2003,127.42,125.21,127.61,125.21,545190000
15/09/2003,125.21,125.90,126.42,124.25,373020000
12/09/2003,125.90,122.66,125.90,122.58,415510000
11/09/2003,122.39,124.31,124.31,121.51,310680000
10/09/2003,124.48,127.61,127.61,124.37,525490000
09/09/2003,127.82,129.16,129.72,127.50,572690000
08/09/2003,128.55,127.50,129.03,124.88,496510000
05/09/2003,127.19,125.54,129.54,125.54,627860000
04/09/2003,125.42,122.25,125.89,122.25,933080000
03/09/2003,120.99,116.21,120.99,116.21,780910000
02/09/2003,115.80,114.71,115.80,114.67,201170000
01/09/2003,114.71,113.37,114.71,113.37,149430000
29/08/2003,113.37,113.77,114.07,113.13,121850000
28/08/2003,113.64,113.98,114.04,113.06,225600000
27/08/2003,113.98,113.85,113.98,113.11,245720000
26/08/2003,113.80,113.90,113.94,112.90,149720000
25/08/2003,113.89,114.68,114.74,113.59,223720000
22/08/2003,114.73,114.00,114.73,113.83,400080000
21/08/2003,114.00,113.25,114.09,113.02,251040000
20/08/2003,113.26,113.10,113.26,112.03,224690000
19/08/2003,112.97,113.13,113.82,112.38,257220000
15/08/2003,112.61,110.89,112.61,110.89,146310000
14/08/2003,110.72,111.23,111.23,110.35,115860000
13/08/2003,111.00,109.91,111.21,109.91,287100000
12/08/2003,109.66,108.87,109.75,108.87,154320000
11/08/2003,108.87,108.86,109.24,108.34,128050000
08/08/2003,108.94,110.48,110.48,108.78,255290000
07/08/2003,110.42,107.38,110.42,107.38,481470000
06/08/2003,106.93,105.81,107.30,105.81,415420000
05/08/2003,105.43,108.79,108.79,102.81,728550000
04/08/2003,108.79,110.44,110.44,107.99,395650000
01/08/2003,110.47,110.91,110.97,110.05,463530000
31/07/2003,110.90,111.61,111.61,110.23,271960000
30/07/2003,111.47,111.89,111.93,110.76,226780000
29/07/2003,112.23,112.80,112.84,111.54,138060000
28/07/2003,112.68,111.72,112.90,111.72,243410000
25/07/2003,111.59,110.61,111.82,110.51,355080000
24/07/2003,110.47,112.36,112.36,108.83,498390000
23/07/2003,112.57,113.20,113.38,111.68,371870000
22/07/2003,113.28,114.16,114.55,112.75,478010000
21/07/2003,114.55,115.15,115.17,113.83,264740000
18/07/2003,115.15,114.52,115.15,113.98,184100000
17/07/2003,114.72,115.51,115.86,114.32,500590000
16/07/2003,115.51,117.88,117.88,115.23,300210000
15/07/2003,118.01,118.61,119.22,117.33,429820000
14/07/2003,118.52,117.98,118.52,116.56,420050000
11/07/2003,117.72,115.53,117.72,114.91,342760000
10/07/2003,116.00,116.48,116.84,115.64,194780000
09/07/2003,116.33,116.43,116.71,115.80,447580000
08/07/2003,116.30,114.56,116.30,114.56,568420000
07/07/2003,114.55,112.77,114.55,112.77,342680000
04/07/2003,112.77,112.91,113.08,112.12,111190000
03/07/2003,113.47,113.36,114.12,112.97,459150000
02/07/2003,113.22,113.05,113.22,112.55,189600000
01/07/2003,113.22,112.72,113.67,112.34,206990000
30/06/2003,112.73,112.78,113.99,112.28,157600000
27/06/2003,113.04,111.26,113.04,111.26,247900000
26/06/2003,110.75,111.28,111.54,109.50,265130000
25/06/2003,111.15,111.12,112.01,110.66,153910000
24/06/2003,111.12,111.93,111.93,109.59,242650000
23/06/2003,112.59,113.72,113.90,111.86,167540000
20/06/2003,113.77,113.29,114.28,113.29,175350000
19/06/2003,113.44,111.45,113.44,111.39,311580000
18/06/2003,111.61,112.89,112.99,110.70,400420000
17/06/2003,112.89,114.27,114.88,111.93,418400000
16/06/2003,113.58,112.92,113.58,112.92,150310000
13/06/2003,112.95,111.52,113.39,111.52,422780000
12/06/2003,110.94,112.76,112.76,110.39,478720000
11/06/2003,114.42,115.27,116.62,113.76,490910000
10/06/2003,115.20,114.95,115.49,114.26,224690000
09/06/2003,114.97,112.73,115.09,112.55,607530000
06/06/2003,112.86,113.36,113.37,112.16,517250000
05/06/2003,113.35,112.56,114.02,112.56,715280000
04/06/2003,112.20,110.51,112.39,110.42,568650000
03/06/2003,112.10,113.08,113.09,111.37,444450000
02/06/2003,113.08,110.19,113.08,110.19,422170000
29/05/2003,110.06,109.66,111.75,109.54,606940000
28/05/2003,109.61,106.61,109.62,106.61,728090000
27/05/2003,106.33,106.18,106.33,105.69,336670000
26/05/2003,106.23,104.91,106.48,104.91,451160000
23/05/2003,104.79,103.31,104.84,103.31,350420000
22/05/2003,103.24,103.50,103.71,103.20,267000000
21/05/2003,103.45,103.59,104.31,102.81,277690000
20/05/2003,103.54,100.77,103.84,100.54,302030000
19/05/2003,101.46,103.23,103.23,101.02,179890000
14/05/2003,103.71,104.92,104.92,102.85,180460000
13/05/2003,105.27,105.40,106.31,105.03,313990000
12/05/2003,105.17,103.86,105.17,103.86,245150000
09/05/2003,103.86,104.11,104.11,103.06,365780000
08/05/2003,104.25,104.53,105.15,103.78,270600000
07/05/2003,104.67,102.19,104.76,102.09,642580000
06/05/2003,102.25,101.09,102.68,101.09,575680000
05/05/2003,101.03,97.94,101.03,97.94,436290000
02/05/2003,97.94,99.07,99.08,97.73,272190000
01/05/2003,99.14,99.50,99.68,98.76,255640000
30/04/2003,99.12,97.75,99.77,97.18,635870000
29/04/2003,97.64,94.82,97.64,94.82,
28/04/2003,94.20,93.92,94.64,92.53,
25/04/2003,95.23,97.47,97.47,94.53,
24/04/2003,97.77,98.44,98.44,97.36,
23/04/2003,98.44,97.18,98.44,96.58,
22/04/2003,97.18,98.26,98.44,96.84,
21/04/2003,98.40,97.54,98.40,97.17,
17/04/2003,97.56,97.19,97.65,96.97,
16/04/2003,97.62,96.58,97.94,96.58,
15/04/2003,96.38,95.70,96.38,94.16,
14/04/2003,95.41,96.43,96.43,94.76,
11/04/2003,96.48,94.31,96.62,94.31,
10/04/2003,94.31,94.20,94.39,93.53,
09/04/2003,94.06,91.64,94.72,91.61,
08/04/2003,91.63,91.88,93.42,90.83,
07/04/2003,92.15,87.48,92.15,87.48,
04/04/2003,87.29,85.90,87.29,85.59,
03/04/2003,85.93,85.24,85.93,85.24,
01/04/2003,85.22,84.91,85.22,84.00,
31/03/2003,85.19,86.80,86.80,84.68,
28/03/2003,86.79,86.60,86.87,86.26,
27/03/2003,86.64,86.55,87.20,86.31,
26/03/2003,86.62,85.34,86.62,85.34,
25/03/2003,85.00,84.49,85.00,83.87,
24/03/2003,84.97,85.09,85.74,84.64,
21/03/2003,84.66,84.84,85.09,84.33,
20/03/2003,84.85,82.37,84.85,82.37,
19/03/2003,82.37,82.21,82.65,81.95,
18/03/2003,82.14,82.35,82.74,81.97,
17/03/2003,81.52,82.64,82.64,81.06,
14/03/2003,83.08,82.62,83.56,82.40,
13/03/2003,82.02,82.89,82.89,81.02,
12/03/2003,82.89,80.79,82.89,80.79,
11/03/2003,80.66,81.18,81.18,80.05,
10/03/2003,81.34,83.02,83.02,81.13,
07/03/2003,83.03,84.06,84.06,82.50,
06/03/2003,84.30,83.74,84.30,83.35,
05/03/2003,83.67,84.69,84.71,83.04,
04/03/2003,84.69,85.63,85.63,84.56,
28/02/2003,85.77,85.88,85.96,85.18,
27/02/2003,85.83,85.38,85.83,85.11,
26/02/2003,85.51,85.98,85.99,85.11,
25/02/2003,85.98,86.52,86.52,85.39,
24/02/2003,87.19,86.80,87.19,86.20,
