Date,Price,Open,High,Low,IHSG_Vol
14/09/2015,4390.37,4378.19,4390.37,4365.57,2500000000
11/09/2015,4360.47,4363.45,4381.65,4360.36,3310000000
10/09/2015,4343.26,4312.66,4343.66,4290.68,3530000000
09/09/2015,4347.28,4347.48,4366.24,4323.56,3770000000
08/09/2015,4318.59,4282.17,4325.43,4269.48,3390000000
07/09/2015,4301.36,4397.22,4398.01,4297.82,2950000000
04/09/2015,4415.34,4422.47,4433.55,4407.14,2920000000
03/09/2015,4433.11,4427.95,4445.81,4404.88,3250000000
02/09/2015,4401.29,4367.81,4417.37,4350.48,3670000000
01/09/2015,4412.46,4484.2,4484.79,4411.13,3050000000
31/08/2015,4509.61,4447,4509.61,4442.69,3420000000
28/08/2015,4446.2,4480.11,4511.25,4433.66,4310000000
27/08/2015,4430.63,4295.7,4433.46,4295.7,4690000000
26/08/2015,4237.73,4200.82,4237.73,4161.21,3680000000
25/08/2015,4228.5,4182.22,4301.77,4182.02,4640000000
24/08/2015,4163.73,4241.31,4241.91,4111.11,3960000000
21/08/2015,4335.95,4401.67,4401.67,4335.95,3450000000
20/08/2015,4441.91,4470.55,4473.08,4427.86,3310000000
19/08/2015,4484.24,4502.19,4529.25,4476.13,2820000000
18/08/2015,4510.48,4572.35,4579.08,4505.21,3180000000
14/08/2015,4585.39,4587.51,4594.57,4559.86,3300000000
13/08/2015,4584.25,4481.27,4600.55,4481.27,3910000000
12/08/2015,4479.49,4572.05,4572.05,4455.72,3830000000
11/08/2015,4622.59,4763.63,4771.72,4619.29,4260000000
10/08/2015,4748.95,4761.41,4764.74,4720.91,3010000000
07/08/2015,4770.3,4801.65,4804.33,4760.9,2990000000
06/08/2015,4806.56,4855.94,4868.07,4806.56,3160000000
05/08/2015,4850.53,4786.39,4850.53,4780.97,3830000000
04/08/2015,4781.09,4784.15,4805.82,4771.89,3240000000
03/08/2015,4800.18,4778.04,4815.52,4774.78,2850000000
31/07/2015,4802.53,4721.66,4802.53,4721.47,3350000000
30/07/2015,4712.49,4740.25,4754.72,4711.56,3210000000
29/07/2015,4721.12,4733.82,4765.73,4720.4,3200000000
28/07/2015,4714.76,4747.35,4749.75,4711.49,3200000000
27/07/2015,4771.28,4833.15,4848.7,4771.28,3480000000
24/07/2015,4856.6,4890.78,4892.41,4848.73,2590000000
23/07/2015,4902.85,4897.2,4913.04,4889.83,3210000000
22/07/2015,4906.69,4887.74,4906.69,4859.46,2910000000
15/07/2015,4869.85,4894.95,4897.86,4854.45,2680000000
14/07/2015,4901.81,4907.87,4927.37,4892.12,3100000000
13/07/2015,4893.92,4862.91,4898.14,4861.31,2550000000
10/07/2015,4859.03,4858.98,4882.64,4845.78,3850000000
09/07/2015,4838.28,4849.8,4855.13,4811.9,3490000000
08/07/2015,4871.57,4912.64,4912.64,4856.44,4390000000
07/07/2015,4906.05,4918.28,4927.55,4891.05,3440000000
06/07/2015,4916.74,4946.1,4960.99,4913.29,3290000000
03/07/2015,4982.91,4940.28,4982.91,4937.41,3860000000
02/07/2015,4944.78,4914.43,4966.58,4914.43,4200000000
01/07/2015,4904.06,4924.07,4932.43,4904.06,3430000000
30/06/2015,4910.66,4887.37,4930.25,4874.07,2890000000
29/06/2015,4882.58,4896.23,4896.59,4858.42,2690000000
26/06/2015,4923.01,4917.03,4942.32,4897.9,2630000000
25/06/2015,4920.04,4944.13,4945.84,4920.04,3170000000
24/06/2015,4953.52,4953.25,4973.48,4938.13,3900000000
23/06/2015,4937.65,4966.88,4972.18,4937.65,2990000000
22/06/2015,4959.25,4992.04,4992.04,4957.35,2460000000
19/06/2015,4985.01,4958.86,4988.58,4958.86,2590000000
18/06/2015,4945.5,4947.96,4964.4,4932.92,3020000000
17/06/2015,4945.75,4894.64,4955.56,4894.64,3880000000
16/06/2015,4872.6,4847.39,4892.51,4826.13,3500000000
15/06/2015,4837.79,4925.22,4926.55,4837.79,3150000000
12/06/2015,4935.82,4933.88,4947.5,4916.02,3360000000
11/06/2015,4928.81,4971.19,4979.26,4911.34,3320000000
10/06/2015,4933.56,4914.74,4974.02,4912.83,4520000000
09/06/2015,4899.88,5002.23,5002.55,4852.76,4090000000
08/06/2015,5014.99,5086.35,5088.93,5006.43,3580000000
05/06/2015,5100.57,5081.61,5100.57,5075.18,2910000000
04/06/2015,5095.82,5121.55,5143.22,5094.52,3340000000
03/06/2015,5130.5,5201.36,5205.56,5129.49,3480000000
01/06/2015,5213.82,5212.13,5215.55,5183.32,3090000000
29/05/2015,5216.38,5230.31,5252.2,5214.57,6050000000
28/05/2015,5237.4,5263.31,5278.42,5232.93,3420000000
27/05/2015,5253.39,5296.24,5315.5,5253.39,3750000000
26/05/2015,5320.9,5285.07,5347.13,5284.11,3890000000
25/05/2015,5288.36,5309.83,5311.29,5285.42,3320000000
22/05/2015,5315.15,5319.97,5329.02,5298.86,3290000000
21/05/2015,5313.21,5309.99,5335.44,5275.99,4140000000
20/05/2015,5292.75,5288.21,5312.9,5278.1,4000000000
19/05/2015,5269.37,5236.9,5273.49,5219.57,3610000000
18/05/2015,5237.81,5222.44,5239.87,5218.35,4020000000
15/05/2015,5227.1,5252.43,5264.93,5214.08,4060000000
13/05/2015,5246.13,5217.15,5254.86,5199.21,4850000000
12/05/2015,5205.61,5175.95,5217.11,5173.53,4300000000
11/05/2015,5172.48,5200.81,5215.28,5172.48,3800000000
08/05/2015,5182.21,5175.78,5200.52,5175.75,4570000000
07/05/2015,5150.49,5155.33,5183.49,5137.82,4980000000
06/05/2015,5184.95,5133.74,5184.95,5121.15,3260000000
05/05/2015,5160.31,5153.76,5202.08,5130.64,4000000000
04/05/2015,5141.14,5093.33,5171.09,5089.42,3850000000
30/04/2015,5086.43,5087.93,5141.5,5030.26,3990000000
29/04/2015,5105.56,5229.56,5237.21,5015.01,4860000000
28/04/2015,5242.16,5211.14,5242.16,5164.74,3720000000
27/04/2015,5245.45,5398.56,5403.59,5224.03,5100000000
24/04/2015,5435.35,5451.78,5464.34,5424.76,3220000000
23/04/2015,5436.21,5441.71,5464.34,5430.28,4120000000
22/04/2015,5437.12,5452.46,5458.2,5426.2,4340000000
21/04/2015,5460.57,5406.62,5460.57,5405,4510000000
20/04/2015,5400.8,5406.76,5407.06,5383.25,4080000000
17/04/2015,5410.64,5418.01,5428.93,5410.64,3830000000
16/04/2015,5420.73,5420.89,5428.22,5401.68,5430000000
15/04/2015,5414.55,5426.23,5430.07,5394.31,4150000000
14/04/2015,5419.11,5438.53,5448.45,5397.73,4090000000
13/04/2015,5447.41,5479.73,5486.88,5430.92,3930000000
10/04/2015,5491.34,5504.24,5509,5471.4,4530000000
09/04/2015,5500.9,5494.55,5500.9,5478.51,4260000000
08/04/2015,5486.58,5513.98,5518.8,5476.89,4310000000
07/04/2015,5523.29,5502.32,5523.29,5493.84,4780000000
06/04/2015,5480.03,5467.7,5489.6,5465.61,3620000000
02/04/2015,5456.4,5480.16,5489.64,5436.95,4810000000
01/04/2015,5466.87,5516.8,5524.04,5454.53,4570000000
31/03/2015,5518.68,5490.98,5518.68,5484.05,4750000000
30/03/2015,5438.66,5415.28,5459.75,5411.97,4690000000
27/03/2015,5396.85,5352.74,5397.84,5350.47,3360000000
26/03/2015,5368.8,5381.02,5413.29,5368.67,4820000000
25/03/2015,5405.49,5437.74,5440.45,5396.41,5170000000
24/03/2015,5447.65,5440.59,5457.95,5434.46,4000000000
23/03/2015,5437.1,5455.88,5467.94,5437.1,5550000000
20/03/2015,5443.06,5433.15,5453.69,5423.28,5330000000
19/03/2015,5453.85,5445.07,5461.3,5444.1,4880000000
18/03/2015,5413.15,5425.81,5435.04,5412.96,4300000000
17/03/2015,5439.15,5452.83,5464.02,5431.8,5060000000
16/03/2015,5435.27,5415.47,5449.94,5415.47,3650000000
13/03/2015,5426.47,5457.94,5462.59,5420.8,4230000000
12/03/2015,5439.83,5418.19,5449.6,5417.6,4520000000
11/03/2015,5419.57,5438.33,5439.26,5405.94,5380000000
10/03/2015,5462.93,5437.13,5471.28,5407.57,4820000000
09/03/2015,5444.63,5483.86,5485,5424.95,4200000000
06/03/2015,5514.79,5467.15,5514.79,5460.89,4380000000
05/03/2015,5450.95,5457.9,5476.63,5450.95,4140000000
04/03/2015,5448.06,5477.82,5484.86,5435.44,3970000000
03/03/2015,5474.62,5479.62,5499.77,5472.57,4320000000
02/03/2015,5477.83,5452.83,5477.83,5451.57,4280000000
27/02/2015,5450.29,5455.23,5464.22,5441.14,4440000000
26/02/2015,5451.42,5429.48,5459.07,5429.48,4250000000
25/02/2015,5445.11,5426.23,5448.69,5425.9,4950000000
24/02/2015,5417.31,5399.66,5422.44,5397.78,4180000000
23/02/2015,5403.28,5409.94,5418.59,5387.38,3950000000
20/02/2015,5400.1,5399.43,5427.31,5398.35,4210000000
18/02/2015,5390.45,5372.75,5415.38,5372.75,5170000000
17/02/2015,5337.5,5325.68,5342.93,5319.47,3470000000
16/02/2015,5325.49,5377.97,5384.02,5320.4,3530000000
13/02/2015,5374.16,5363.98,5380.84,5352.95,3680000000
12/02/2015,5343.41,5342.06,5346.14,5320.24,4270000000
11/02/2015,5336.52,5336.66,5345.08,5327.89,4700000000
10/02/2015,5321.47,5353.81,5362.57,5310.08,4360000000
09/02/2015,5348.47,5341.76,5375.09,5333.23,4170000000
06/02/2015,5342.52,5297.35,5342.52,5296.6,4730000000
05/02/2015,5279.9,5309.13,5314.29,5254.04,4040000000
04/02/2015,5315.28,5315.45,5348.84,5298.12,5360000000
03/02/2015,5291.72,5287.62,5310.11,5282.06,4530000000
02/02/2015,5276.24,5277.15,5291.41,5257.21,3370000000
30/01/2015,5289.4,5290.39,5298.46,5281.58,3950000000
29/01/2015,5262.72,5263.53,5266.99,5253.45,3940000000
28/01/2015,5268.85,5272.22,5279.91,5263.55,4520000000
27/01/2015,5277.15,5254.46,5277.15,5243.75,4030000000
26/01/2015,5260.02,5302.64,5309.52,5208.42,4770000000
23/01/2015,5323.89,5281.18,5325.04,5281.18,6180000000
22/01/2015,5253.18,5215.64,5267.57,5215.03,6030000000
21/01/2015,5215.27,5176.35,5215.27,5164.3,3970000000
20/01/2015,5166.09,5154.37,5166.09,5121.81,4720000000
19/01/2015,5152.09,5152.16,5171.68,5132.71,4480000000
16/01/2015,5148.38,5182.01,5204.49,5148.38,4620000000
15/01/2015,5188.71,5180.43,5193.95,5168.01,5420000000
14/01/2015,5159.67,5217.2,5225.02,5159.67,6400000000
13/01/2015,5214.36,5199.94,5217.22,5197.09,7290000000
12/01/2015,5187.93,5202.75,5220.25,5183.21,4770000000
09/01/2015,5216.66,5226.89,5240.24,5212.28,7390000000
08/01/2015,5211.83,5218.4,5230.18,5208.99,6920000000
07/01/2015,5207.12,5175.55,5207.38,5174.8,7210000000
06/01/2015,5169.06,5186.2,5194.8,5169.06,5150000000
05/01/2015,5219.99,5229.68,5233.66,5206.28,4480000000
02/01/2015,5242.77,5233.8,5247.94,5230.75,3810000000
30/12/2014,5226.95,5177.94,5226.95,5175.64,4670000000
29/12/2014,5178.37,5168.72,5185.66,5167.43,3190000000
24/12/2014,5166.98,5141.38,5175.38,5140.97,3670000000
23/12/2014,5139.07,5139.79,5151.37,5139.06,4170000000
22/12/2014,5125.77,5161.02,5167.02,5125.77,6040000000
19/12/2014,5144.62,5141.71,5162.37,5127.72,6670000000
18/12/2014,5113.35,5076.23,5113.35,5076.23,6370000000
17/12/2014,5035.65,5030.81,5059.73,5021.95,5480000000
16/12/2014,5026.03,5067.95,5069.26,5005.27,6800000000
15/12/2014,5108.43,5124.26,5126.07,5094.42,6690000000
12/12/2014,5160.43,5151.16,5178.52,5150.59,5160000000
11/12/2014,5152.69,5139.29,5166.7,5137.2,4590000000
10/12/2014,5165.41,5121.58,5168.73,5121.58,4380000000
09/12/2014,5122.31,5132.91,5142.82,5122.31,4990000000
08/12/2014,5144.01,5197.89,5207.22,5124.54,5180000000
05/12/2014,5187.99,5185.25,5206.22,5185.22,3970000000
04/12/2014,5177.16,5172.04,5199.33,5160.78,4820000000
03/12/2014,5166.04,5180.26,5187.35,5157.15,4660000000
02/12/2014,5175.79,5169.61,5194.05,5166.63,4980000000
01/12/2014,5164.29,5150.38,5167.69,5134.75,4500000000
28/11/2014,5149.89,5139.64,5149.89,5126.98,5720000000
27/11/2014,5145.31,5134.7,5148.41,5134.7,5310000000
26/11/2014,5133.04,5125.24,5137.06,5107.57,4820000000
25/11/2014,5118.94,5137.03,5149.48,5118.94,5200000000
24/11/2014,5141.76,5133.95,5157.08,5124.81,5610000000
21/11/2014,5112.05,5091.05,5122.82,5084.1,4900000000
20/11/2014,5093.57,5123.19,5126.28,5071.44,3860000000
19/11/2014,5127.93,5114.15,5140.98,5111.7,4900000000
18/11/2014,5102.47,5077.1,5102.47,5068.28,4100000000
17/11/2014,5053.94,5037.3,5073.76,5037.03,3510000000
14/11/2014,5049.49,5047.64,5068.08,5035.46,2840000000
13/11/2014,5048.67,5046.5,5052.49,5029.62,2860000000
12/11/2014,5048.84,5047.24,5067.97,5035.7,3060000000
11/11/2014,5032.28,4971.12,5043.52,4970.5,3520000000
10/11/2014,4965.39,4997.3,5008.79,4965.39,3010000000
07/11/2014,4987.42,5033.36,5040.97,4979.2,3810000000
06/11/2014,5034.23,5069.94,5074.25,5029.95,3100000000
05/11/2014,5066.83,5075.24,5087.24,5052.01,3820000000
04/11/2014,5070.94,5078.52,5090.45,5070.49,3160000000
03/11/2014,5085.51,5102.54,5103.7,5060.32,2940000000
31/10/2014,5089.55,5076.1,5089.55,5060.6,3250000000
30/10/2014,5058.85,5072.91,5076.29,5032.38,3450000000
29/10/2014,5074.06,5019.49,5074.31,5018.97,3660000000
28/10/2014,5001.3,5028.33,5032.55,4995.85,3170000000
27/10/2014,5024.29,5086.25,5091.05,5024.29,2640000000
24/10/2014,5073.07,5098.29,5107.26,5062.9,2830000000
23/10/2014,5103.52,5076.59,5103.52,5069.24,3620000000
22/10/2014,5074.32,5055.49,5079.23,5054.39,3270000000
21/10/2014,5029.34,5057.29,5060.33,5016.46,2870000000
20/10/2014,5040.53,5068.58,5101.21,5040.53,4160000000
17/10/2014,5028.95,4958.18,5043.77,4953.5,4400000000
16/10/2014,4951.61,4933.29,4976.62,4924.57,3250000000
15/10/2014,4962.94,4947.78,4972.99,4943,3210000000
14/10/2014,4922.58,4902.46,4941.6,4900.72,2670000000
13/10/2014,4913.05,4937.36,4947.01,4913.05,2610000000
10/10/2014,4962.96,4948.28,4971.03,4933.39,2810000000
09/10/2014,4993.88,4993.23,5014.51,4992.67,3140000000
08/10/2014,4958.52,4992.42,5004.56,4958.52,2990000000
07/10/2014,5032.84,5017.15,5048.23,5000.16,3870000000
06/10/2014,5000.14,4975.2,5006.34,4946.7,2390000000
03/10/2014,4949.35,5009.67,5024.58,4933.04,3720000000
02/10/2014,5000.81,5107.11,5107.11,4996.96,3940000000
01/10/2014,5140.91,5148.57,5165.39,5124.23,4030000000
30/09/2014,5137.58,5115.81,5151.01,5102.41,3720000000
29/09/2014,5142.01,5122.83,5142.01,5082.73,3370000000
27/09/2014,5132.56,5132.56,5132.56,5132.56,#N/A
26/09/2014,5132.56,5143.03,5143.03,5105.32,4050000000
25/09/2014,5201.38,5201.51,5213.24,5180.31,3370000000
24/09/2014,5174.01,5190.1,5207.2,5174.01,3630000000
23/09/2014,5188.11,5201.95,5202.45,5184.16,3270000000
22/09/2014,5219.8,5219.33,5228.91,5208.95,3000000000
19/09/2014,5227.58,5216.44,5250.83,5210.31,4020000000
18/09/2014,5208.14,5196.4,5216.58,5186.93,3180000000
17/09/2014,5188.18,5159.14,5198.29,5157.86,3980000000
16/09/2014,5130.5,5151.79,5156.73,5130.5,2980000000
15/09/2014,5144.9,5118.27,5148.72,5117.73,3040000000
13/09/2014,5143.71,5143.71,5143.71,5143.71,#N/A
12/09/2014,5143.71,5135.1,5156.97,5127.73,3180000000
11/09/2014,5133.03,5147.09,5178.3,5133.03,4900000000
10/09/2014,5142.99,5190.25,5190.25,5129.73,4400000000
09/09/2014,5197.12,5249.08,5251.66,5197.12,3900000000
08/09/2014,5246.48,5241.23,5262.57,5241.14,3280000000
05/09/2014,5217.34,5200.37,5224.3,5199.91,3510000000
04/09/2014,5205.32,5225.29,5232.66,5195.4,3530000000
03/09/2014,5224.14,5206.12,5226.25,5206.12,3860000000
02/09/2014,5201.59,5179.33,5201.95,5179.33,3510000000
01/09/2014,5177.62,5159.94,5179.85,5157.34,2940000000
31/08/2014,5136.86,5136.86,5136.86,5136.86,#N/A
29/08/2014,5136.86,5175.26,5192.83,5136.86,3350000000
28/08/2014,5184.48,5166.21,5194.48,5165.02,3650000000
27/08/2014,5165.25,5144.96,5171.38,5144.96,3260000000
26/08/2014,5146.55,5191.25,5195.11,5144.27,4010000000
25/08/2014,5184.96,5194.47,5200.01,5177.69,3390000000
22/08/2014,5198.9,5215.83,5223.98,5186.56,3610000000
21/08/2014,5206.14,5190.17,5206.14,5154.69,3520000000
20/08/2014,5190.17,5167.6,5190.93,5166.87,3350000000
19/08/2014,5165.17,5171.55,5178.33,5160.15,3740000000
18/08/2014,5156.75,5154.4,5165.58,5147.39,3600000000
15/08/2014,5148.96,5155.59,5161.35,5144.07,3370000000
14/08/2014,5155.55,5170.48,5177.98,5133.49,4170000000
13/08/2014,5168.27,5137.2,5168.27,5134.23,3570000000
12/08/2014,5132.4,5129.12,5144.01,5127.21,4120000000
11/08/2014,5113.24,5090.77,5113.24,5087.99,3290000000
10/08/2014,5053.76,5053.76,5053.76,5053.76,#N/A
08/08/2014,5053.76,5068.03,5076.56,5048,2950000000
07/08/2014,5066.98,5052.09,5068.42,5043.52,3910000000
06/08/2014,5058.23,5081.82,5085.72,5050.69,3540000000
05/08/2014,5109.09,5123.06,5124.98,5091.29,3710000000
04/08/2014,5119.24,5076.23,5119.24,5050.52,3550000000
02/08/2014,5088.8,5088.8,5088.8,5088.8,#N/A
27/07/2014,5088.8,5088.8,5088.8,5088.8,#N/A
25/07/2014,5088.8,5104.56,5110.17,5059.99,3840000000
24/07/2014,5098.64,5110,5119.49,5080.06,3380000000
23/07/2014,5093.23,5104.83,5139.67,5087.22,4140000000
22/07/2014,5083.52,5141.97,5155.03,5014.01,5600000000
21/07/2014,5127.12,5107.46,5129.99,5107.46,4760000000
20/07/2014,5087.01,5087.01,5087.01,5087.01,#N/A
18/07/2014,5087.01,5048.88,5100.78,5040.25,3330000000
17/07/2014,5071.2,5128.51,5136.78,5039.35,4150000000
16/07/2014,5113.93,5076.27,5132.73,5076.27,5390000000
15/07/2014,5070.82,5032.96,5070.82,5032.96,3850000000
14/07/2014,5021.06,5041.35,5047.76,4999.85,3230000000
12/07/2014,5032.6,5032.6,5032.6,5032.6,#N/A
11/07/2014,5032.6,5073.14,5078.7,5002.98,3590000000
10/07/2014,5098.01,5109.61,5165.42,5072.98,7730000000
09/07/2014,5024.71,5024.71,5024.71,5024.71,#N/A
08/07/2014,5024.71,5008.46,5050.56,5008.15,5890000000
07/07/2014,4989.03,4921.79,4989.03,4918.86,5240000000
04/07/2014,4905.82,4884.44,4917.67,4884.44,3780000000
03/07/2014,4888.73,4905.73,4908.23,4887.98,3140000000
02/07/2014,4908.27,4887.85,4908.27,4879.2,2760000000
01/07/2014,4884.82,4877.65,4884.82,4862.42,3190000000
30/06/2014,4878.58,4847.2,4878.58,4845.61,3440000000
27/06/2014,4845.13,4864.18,4871.08,4835.04,3080000000
26/06/2014,4872.42,4846.98,4872.42,4846.21,3040000000
25/06/2014,4838.98,4859.88,4875.02,4838.98,2960000000
24/06/2014,4862.24,4847.43,4869.02,4847.43,3180000000
23/06/2014,4842.13,4857.92,4868.02,4840.98,2880000000
20/06/2014,4847.7,4874.97,4884.48,4847.7,2460000000
19/06/2014,4864.27,4895.96,4900.32,4859.2,2930000000
18/06/2014,4887.86,4906.55,4906.67,4881.95,2740000000
17/06/2014,4909.52,4889.72,4909.52,4878.32,2560000000
16/06/2014,4885.46,4924.07,4929.55,4880.16,2700000000
13/06/2014,4926.66,4927.37,4929.61,4918.48,2250000000
12/06/2014,4934.41,4963.12,4965.88,4920.99,2720000000
11/06/2014,4971.95,4942.73,4971.95,4939.98,2810000000
10/06/2014,4946.09,4893.71,4946.09,4893.71,2480000000
09/06/2014,4885.08,4945.84,4948.61,4876.19,3080000000
06/06/2014,4937.18,4931.49,4958.43,4928.9,2600000000
05/06/2014,4935.56,4932.44,4938.28,4912.89,2630000000
04/06/2014,4932.56,4933.12,4946.89,4919.92,2700000000
03/06/2014,4942.16,4920.05,4942.16,4896.95,3080000000
02/06/2014,4912.09,4900.97,4912.09,4875.62,3090000000
30/05/2014,4893.91,4996.7,4998.09,4893.91,4040000000
28/05/2014,4985.58,4959.54,4988.19,4957.81,2900000000
26/05/2014,4963.93,4984.69,4986.09,4961.43,2520000000
25/05/2014,4973.06,4973.06,4973.06,4973.06,#N/A
23/05/2014,4973.06,4973.54,4977.5,4959.17,2840000000
22/05/2014,4969.88,4931.36,4974.12,4926.07,3850000000
21/05/2014,4910.29,4885.48,4913.41,4868.2,3170000000
20/05/2014,4895.95,5009.62,5010.2,4865.32,4030000000
19/05/2014,5015,5053.05,5091.32,4976.4,4660000000
16/05/2014,5031.57,4983.29,5031.57,4977.17,4230000000
14/05/2014,4991.64,4938.26,4991.64,4936.53,4710000000
13/05/2014,4921.39,4933.66,4941.24,4902.8,3240000000
12/05/2014,4913,4907.74,4929.73,4907.73,3600000000
09/05/2014,4898.14,4865.53,4898.14,4863.49,3380000000
08/05/2014,4860.89,4878.81,4889.05,4842.4,3000000000
07/05/2014,4862.07,4833.32,4869.59,4828.22,3210000000
06/05/2014,4834.47,4845.47,4855.09,4828.64,2560000000
05/05/2014,4842.5,4842.53,4856.34,4838.07,2830000000
02/05/2014,4838.76,4845.34,4858.91,4835.19,3660000000
30/04/2014,4840.15,4834.23,4846.23,4827.48,3490000000
29/04/2014,4819.68,4810.51,4823.57,4800.01,3270000000
28/04/2014,4818.76,4895.84,4901.85,4818.76,3220000000
25/04/2014,4897.64,4893.39,4916.59,4891.27,3520000000
24/04/2014,4891.08,4891.68,4916.23,4880.85,3660000000
23/04/2014,4893.15,4892.77,4916.9,4887.27,3620000000
22/04/2014,4898.21,4889.87,4898.21,4858.82,3140000000
21/04/2014,4892.29,4912.51,4915.2,4887.77,2630000000
17/04/2014,4897.05,4897.2,4906.29,4883.27,3050000000
16/04/2014,4873.01,4883.49,4893.53,4870.61,4260000000
15/04/2014,4870.22,4872.3,4893.23,4863.01,4070000000
14/04/2014,4864.88,4812.63,4870.1,4812.63,3690000000
11/04/2014,4816.58,4734.31,4816.58,4721.6,3830000000
10/04/2014,4765.73,4829.31,4829.31,4739.79,6460000000
09/04/2014,4921.4,4922.6,4933.11,4906.07,#N/A
08/04/2014,4921.4,4922.6,4933.11,4906.07,3740000000
07/04/2014,4921.04,4855.87,4930.88,4852.98,4010000000
04/04/2014,4857.94,4894.34,4899.21,4839.26,3530000000
03/04/2014,4891.32,4877.32,4896.61,4876.4,4090000000
02/04/2014,4870.2,4878.34,4902.1,4857.68,4790000000
01/04/2014,4873.93,4796.16,4873.93,4793.89,4610000000
28/03/2014,4768.28,4737.63,4769.22,4737.22,3890000000
27/03/2014,4723.06,4721.52,4758.01,4717.73,3570000000
26/03/2014,4728.24,4708.25,4744.9,4707.86,3400000000
25/03/2014,4703.09,4706.26,4712.77,4694.25,3360000000
24/03/2014,4720.42,4712.12,4727.62,4695.36,3250000000
21/03/2014,4700.22,4710.51,4736.3,4661.61,4630000000
20/03/2014,4698.97,4807.72,4808.93,4691.14,4680000000
19/03/2014,4821.46,4817.5,4838.18,4816.71,4210000000
18/03/2014,4805.61,4878.54,4895.5,4802.02,4830000000
17/03/2014,4876.19,4887.36,4903.5,4845.78,6860000000
14/03/2014,4878.64,4693.82,4878.64,4676.23,6420000000
13/03/2014,4726.17,4694.92,4726.17,4691.29,5270000000
12/03/2014,4684.39,4680.7,4698.48,4667.39,5070000000
11/03/2014,4704.21,4673.38,4706.6,4672.54,5060000000
10/03/2014,4677.25,4665.24,4689.34,4654.58,3680000000
09/03/2014,4685.89,4685.89,4685.89,4685.89,#N/A
07/03/2014,4685.89,4700.41,4708.46,4680.5,4410000000
06/03/2014,4687.86,4667.78,4687.86,4657.01,4640000000
05/03/2014,4659.17,4621.12,4659.17,4621.04,3830000000
04/03/2014,4601.28,4581.31,4602.2,4568.65,3370000000
03/03/2014,4584.2,4589.62,4589.93,4567.76,2850000000
28/02/2014,4620.22,4581.44,4620.22,4579.55,3590000000
27/02/2014,4568.94,4533.94,4575.33,4530.14,3380000000
26/02/2014,4532.72,4562.49,4571.06,4520.22,3850000000
25/02/2014,4577.29,4628.19,4643.11,4567.87,3320000000
24/02/2014,4623.57,4652.78,4665.27,4622.93,3270000000
21/02/2014,4646.15,4614.89,4650.46,4613.9,3800000000
20/02/2014,4598.22,4583.57,4598.22,4574.97,3610000000
19/02/2014,4592.65,4559.49,4592.65,4559.33,4300000000
18/02/2014,4556.19,4558.98,4570.31,4550,4440000000
17/02/2014,4555.37,4524.53,4560.1,4524.53,4430000000
14/02/2014,4508.04,4504.65,4512.75,4498.27,2860000000
13/02/2014,4491.66,4493.64,4500.32,4484.29,2930000000
12/02/2014,4496.29,4489.6,4502.19,4480.97,4050000000
11/02/2014,4470.19,4454.03,4475.15,4452.34,3840000000
10/02/2014,4450.75,4485.46,4502.77,4449.04,3690000000
07/02/2014,4466.66,4441.72,4474.2,4440.59,3770000000
06/02/2014,4424.71,4386.54,4424.71,4385.3,3430000000
05/02/2014,4384.31,4378.05,4391.89,4366.03,2830000000
04/02/2014,4352.26,4335.28,4367.3,4320.78,2350000000
03/02/2014,4386.26,4407,4410.78,4377.54,2180000000
30/01/2014,4418.76,4368.66,4418.76,4347.73,2650000000
29/01/2014,4417.35,4355.93,4432.35,4355.93,2930000000
28/01/2014,4341.65,4311.63,4353.86,4293.98,2530000000
27/01/2014,4322.78,4357.73,4360.35,4286.44,2700000000
24/01/2014,4437.34,4479.39,4480.62,4437.34,2410000000
23/01/2014,4496.04,4495.48,4510.22,4483.25,3160000000
22/01/2014,4477.49,4445.26,4477.49,4437.06,3290000000
21/01/2014,4452.5,4442.35,4457.52,4440.24,3290000000
20/01/2014,4431.57,4408.03,4435.97,4407.88,2650000000
17/01/2014,4412.23,4408.37,4429.57,4391.18,2920000000
16/01/2014,4412.49,4455.55,4457.76,4411.91,3210000000
15/01/2014,4441.59,4402.36,4459.48,4398.12,4560000000
13/01/2014,4390.77,4294.19,4393.32,4292.33,4900000000
10/01/2014,4254.97,4196.69,4270.16,4190.56,2960000000
09/01/2014,4201.22,4199.97,4216.82,4189.12,2760000000
08/01/2014,4200.59,4183.55,4204.3,4161.19,2300000000
07/01/2014,4175.81,4206.3,4212.32,4175.81,2380000000
06/01/2014,4202.81,4259.58,4263.62,4188.38,1970000000
03/01/2014,4257.66,4297.72,4298.23,4247.99,2190000000
02/01/2014,4327.27,4294.49,4327.27,4287.81,2310000000
01/01/2014,4274.18,4240.39,4274.18,4232.58,#N/A
30/12/2013,4274.18,4240.39,4274.18,4232.59,2510000000
27/12/2013,4212.98,4209.73,4233.85,4207.94,2060000000
24/12/2013,4202.83,4196.45,4206.64,4174.46,1890000000
23/12/2013,4189.61,4201.71,4205.19,4154.12,2120000000
20/12/2013,4195.56,4228.79,4230.61,4180.81,2660000000
19/12/2013,4231.98,4228.04,4257.17,4208.5,2910000000
18/12/2013,4196.28,4191.31,4213.94,4172.02,2810000000
17/12/2013,4182.35,4147.91,4196.66,4147.91,3700000000
16/12/2013,4125.96,4157.76,4160.52,4109.31,3450000000
13/12/2013,4174.83,4213.66,4214.59,4163.86,2730000000
